序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
469,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S217BD2C08,聯合登記分發,聯登一般生,電機與電子群資電類,356,苗栗縣國立苗栗農工,家電技術科
470,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4948CD99F,聯合登記分發,聯登一般生,電機與電子群資電類,434,台中市私立嶺東高中,電子科
471,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S78282DC0B,聯合登記分發,聯登一般生,電機與電子群資電類,402,台中縣私立僑泰高中,電子科
472,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE11B51952,聯合登記分發,聯登一般生,電機與電子群資電類,406,台中縣國立東勢高工,電子科
473,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S01F2900B6,聯合登記分發,聯登一般生,電機與電子群資電類,408,台中市私立嶺東高中,電子科
474,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8734C81C4,聯合登記分發,聯登一般生,電機與電子群資電類,524,雲林縣國立西螺農工,電子科
475,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SDCB8F647C,聯合登記分發,聯登一般生,電機與電子群資電類,702,臺南縣國立台南高工,電子科
476,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC6C9A3A49,聯合登記分發,聯登一般生,電機與電子群資電類,830,高雄市市立中正高工,電子科
477,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S1B39B1AC8,技優甄審,技優生,商業類,327,桃園縣私立育達高中,資料處理科
478,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S25B146D9E,甄選入學,甄選一般生,商管群,807,高雄市市立海青工商,會計事務科
479,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S83BCCED6B,甄選入學,甄選一般生,商管群,830,高雄縣私立中山工商,資料處理科
480,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7AC646BA2,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
481,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA1707AE1D,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,資料處理科
482,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S67F0F4254,甄選入學,甄選一般生,商管群,351,苗栗縣國立苗栗高商,資料處理科
483,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S73190E57D,甄選入學,甄選一般生,商管群,830,高雄市市立高雄高商,國際貿易科
484,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA68B51543,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,商業經營科
485,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC24294D43,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,應用日語科
486,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC6A38A339,甄選入學,甄選一般生,商管群,320,桃園縣私立治平高中,電子商務(處理)科
487,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S623BAE27E,甄選入學,甄選一般生,商管群,202,基隆市國立基隆商工,會計事務科
488,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S19756E5A5,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
489,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD6F7B7C81,甄選入學,甄選一般生,商管群,320,桃園縣私立六和高中,應用英語科
490,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD9A15F572,甄選入學,甄選一般生,商管群,411,南投縣國立草屯商工,資料處理科
491,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF7CDBA93F,甄選入學,甄選一般生,商管群,734,臺南縣國立新營高中,流通管理科
492,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S24E1D8A6C,甄選入學,甄選一般生,商管群,238,台北縣私立樹人家商,電子商務(處理)科
493,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S1878DE1EE,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
494,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S093DBE2E9,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
495,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2E719ABC9,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
496,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC07830316,甄選入學,甄選一般生,外語群英語類,404,台中市私立新民高中,應用英語科
497,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S9B0B4A837,聯合登記分發,聯登一般生,商管群,202,基隆市私立二信高中,商業經營科
498,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S780649F29,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,商業經營科
499,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8624EFF55,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,資料處理科
500,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB0606035D,聯合登記分發,聯登一般生,商管群,236,新北市立新北高工,機械科
501,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB560C7713,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,商業經營科
502,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S142EE1D1A,聯合登記分發,聯登一般生,商管群,334,桃園縣私立新興高中,應用日語科
503,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S70C62C236,聯合登記分發,聯登一般生,商管群,330,桃園縣私立啟英高中,資料處理科
504,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S166113E56,聯合登記分發,聯登一般生,商管群,326,桃園縣私立治平高中,電子商務(處理)科
505,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA0B8876E8,聯合登記分發,聯登一般生,商管群,300,新竹市私立光復高中,資料處理科
506,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S016C37468,聯合登記分發,聯登一般生,商管群,363,苗栗縣國立苗栗高商,國際貿易科
507,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB03860EB4,聯合登記分發,聯登一般生,商管群,412,台中市明德高級中學,資料處理科
508,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S075B8A127,聯合登記分發,聯登一般生,商管群,522,彰化縣私立文興高中,綜合高中部
509,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SFE1454B35,聯合登記分發,聯登一般生,商管群,632,雲林縣國立土庫商工,商業經營科
510,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SFD83F3303,聯合登記分發,聯登一般生,商管群,622,嘉義市國立嘉義高商,國際貿易科
511,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S291568C80,聯合登記分發,聯登一般生,商管群,712,臺南縣國立新化高工,資料處理科
512,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5C8332471,聯合登記分發,聯登一般生,商管群,727,臺南縣國立曾文家商,電子商務(處理)科
513,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S336F1A267,聯合登記分發,聯登一般生,商管群,730,臺南縣國立新營高中,流通管理科
514,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S71A81D3AE,聯合登記分發,聯登一般生,商管群,730,臺南縣國立新營高中,流通管理科
515,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S0E85F3876,聯合登記分發,聯登一般生,商管群,813,高雄市私立樹德家商,商業經營科
516,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S967F0B571,聯合登記分發,聯登一般生,商管群,805,高雄縣私立中山工商,應用日語科
517,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7B9BA6BDA,聯合登記分發,聯登一般生,外語群英語類,615,嘉義市國立華南高商,應用英語科
