序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
469,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA6A961332,聯合登記分發,聯登一般生,食品群,722,臺南縣國立北門農工,食品加工科
470,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SAA1B9EF12,聯合登記分發,聯登一般生,食品群,726,臺南縣國立北門農工,食品加工科
471,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3EEC5C7F3,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
472,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S57C90BE31,聯合登記分發,聯登一般生,食品群,824,高雄縣國立岡山農工,食品加工科
473,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S4581383E2,繁星推甄,繁星生,電機與電子群電子類,412,台中縣私立大明高中,資訊科
474,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S78AE74780,繁星推甄,繁星生,電機與電子群電子類,732,臺南縣國立白河商工,電機科
475,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S373CF0F8E,技優甄審,技優生,電子類,830,高雄縣私立中山工商,電子科
476,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S459952240,技優甄審,技優生,電子類,241,台北縣私立東海高中,資訊科
477,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7BCB04B12,技優甄審,技優生,電子類,242,台北縣私立東海高中,資訊科
478,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3C1F84CED,技優甄審,技優生,電子類,813,高雄縣私立中山工商,資訊科
479,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD786BF2EC,技優甄審,技優生,電子類,802,高雄市市立海青工商,電子科
480,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S76B1883D3,甄選入學,甄選一般生,電機與電子群資電類,709,台南市國立台南海事,電子科
481,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6F9B480BD,甄選入學,甄選一般生,電機與電子群資電類,238,台北縣私立中華高中,資訊科
482,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFB5007656,甄選入學,甄選一般生,電機與電子群資電類,700,台南市國立台南海事,電子科
483,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2191EB85E,甄選入學,甄選一般生,電機與電子群資電類,300,新竹市私立磐石高中,電機科
484,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SD5C1BF29F,甄選入學,甄選一般生,電機與電子群資電類,428,台中市私立嶺東高中,資訊科
485,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S010EF5E80,甄選入學,甄選一般生,電機與電子群資電類,114,台北市市立松山工農,電機科
486,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE1E714CDB,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
487,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1EA1965FD,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
488,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6FB90F5CC,甄選入學,甄選一般生,電機與電子群資電類,830,高雄市市立中正高工,電子科
489,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC9A031792,甄選入學,甄選一般生,電機與電子群資電類,220,台北縣私立樹人家商,餐飲管理科
490,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S72101130C,甄選入學,甄選一般生,電機與電子群資電類,239,台北縣鶯歌工商,資訊科
491,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2678B1DB4,甄選入學,甄選一般生,電機與電子群資電類,608,嘉義縣私立協志工商,綜合高中部
492,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S454C68215,甄選入學,甄選一般生,電機與電子群資電類,116,台北市市立大同高中,電子科
493,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S469DAE27E,甄選入學,甄選一般生,電機與電子群資電類,408,台中縣國立沙鹿高工,資訊科
494,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF6512BFEA,甄選入學,甄選一般生,電機與電子群資電類,436,台中縣國立大甲高工,電子科
495,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S86BF2734E,甄選入學,甄選一般生,電機與電子群資電類,236,台北市市立內湖高工,電子科
496,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S7EACBF110,甄選入學,甄選一般生,電機與電子群電機類,745,臺南縣國立北門農工,電機科
497,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S2BB0167F6,甄選入學,甄選一般生,電機與電子群電機類,116,台北市市立大安高工,冷凍空調科
498,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S0A4F28281,甄選入學,甄選一般生,電機與電子群電機類,115,台北市市立大安高工,綜合高中部
499,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S93D673E9E,甄選入學,甄選一般生,電機與電子群電機類,820,高雄市市立中正高工,冷凍空調科
500,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6EA4DE5BC,甄選入學,甄選一般生,電機與電子群電機類,813,高雄市市立中正高工,電機科
501,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6EE0914D9,甄選入學,甄選一般生,電機與電子群電機類,880,彰化縣國立員林崇實高級工業職業學校,電機科
502,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9F8ABA6B0,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
503,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFB87AA3E0,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
504,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S00F786ECF,甄選入學,甄選一般生,電機與電子群電機類,269,宜蘭縣國立羅東高工,電機科
505,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S21FF6E4E1,甄選入學,甄選一般生,電機與電子群電機類,270,宜蘭縣國立羅東高工,電機科
506,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SC1D0B76AF,甄選入學,甄選一般生,電機與電子群電機類,105,台北市市立南港高工,冷凍空調科
507,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S19259E60E,申請入學,一般生,,324,桃園縣國立中壢高中,普通科
508,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8F752B713,申請入學,一般生,,320,桃園縣私立新興高中,普通科
509,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SDD916237A,聯合登記分發,聯登一般生,動力機械群,235,台北市市立南港高工,重機科
510,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5D6F2F7CA,聯合登記分發,聯登一般生,電機與電子群電機類,231,台北市市立大安高工,冷凍空調科
511,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3F85CD2F3,聯合登記分發,聯登一般生,電機與電子群電機類,300,新竹市私立磐石高中,電機科
512,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF0CA23B96,聯合登記分發,聯登一般生,電機與電子群電機類,357,苗栗縣國立苗栗農工,電機空調科
513,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SEAB21E55C,聯合登記分發,聯登一般生,電機與電子群電機類,423,台中縣國立東勢高工,電機科
514,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S9DC65A5A1,聯合登記分發,聯登一般生,電機與電子群電機類,421,台中縣國立大甲高工,電機科
515,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S4933FE72C,聯合登記分發,聯登一般生,電機與電子群電機類,500,彰化縣國立員林崇實高級工業職業學校,電機空調科
516,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S184988610,聯合登記分發,聯登一般生,電機與電子群電機類,600,嘉義縣國立民雄農工,電機科
517,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SE9EA142CF,聯合登記分發,聯登一般生,電機與電子群電機類,717,臺南縣國立新化高工,電機科
518,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S6684A5AAB,聯合登記分發,聯登一般生,電機與電子群電機類,812,高雄市市立中正高工,冷凍空調科
519,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S73D53F30A,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄市市立高雄高工,冷凍空調科
520,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SF2FEF554A,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
521,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB8089C6A4,聯合登記分發,聯登一般生,電機與電子群資電類,223,台北市私立景文高中,資訊科
522,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S608358FBA,聯合登記分發,聯登一般生,電機與電子群資電類,220,台北縣私立豫章工商,資訊科
523,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SFE5B0C1DB,聯合登記分發,聯登一般生,電機與電子群資電類,241,台北縣私立格致高中,資訊科
524,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S3E61B24E7,聯合登記分發,聯登一般生,電機與電子群資電類,401,台中縣私立大明高中,資訊科
525,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5EF42367B,聯合登記分發,聯登一般生,電機與電子群資電類,408,台中縣國立霧峰農工,電子科
526,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SB1D7EE90E,聯合登記分發,聯登一般生,電機與電子群資電類,403,台中市私立嶺東高中,資訊科
527,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S8C2F91DBF,聯合登記分發,聯登一般生,電機與電子群資電類,600,嘉義市國立嘉義高工,電子科
528,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S99A254A0A,聯合登記分發,聯登一般生,電機與電子群資電類,807,高雄市市立海青工商,電子科
529,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0A4968560,特殊選才,特選-青儲生,不分類別,337,桃園縣私立啟英高中,汽車科
530,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S16D20DEE1,繁星推甄,繁星生,商管群,312,新竹市國立新竹高商,銷售事務科
531,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6F57399CA,運動績優甄試,運動績優生,不分類別,211,台北市市立內湖高工,冷凍空調科
532,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4811BD13D,技優甄審,技優生,商業類,320,桃園縣私立啟英高中,應用外語科(英文)
533,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S921589A29,技優甄審,技優生,商業類,880,桃園縣私立新興高中,應用外語科(日文)
534,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4BBE34740,技優甄審,技優生,商業類,600,嘉義市國立華南高商,觀光事業科
535,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE2600D942,技優甄審,技優生,餐旅類,978,花蓮縣國立玉里高中,觀光事業科
536,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S11E9B498E,技優甄審,技優生,餐旅類,502,南投縣私立同德家商,觀光事業科
537,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA42E943A7,甄選入學,甄選一般生,餐旅群,830,高雄縣私立中山工商,觀光事業科
538,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA8C696691,甄選入學,甄選一般生,餐旅群,338,桃園縣私立永平工商,餐飲管理科
539,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S21F0C2835,甄選入學,甄選一般生,餐旅群,427,台中市明德高級中學,觀光事業科
540,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0B150F9E7,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,餐飲管理科
541,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S03364A259,甄選入學,甄選一般生,餐旅群,637,桃園縣私立永平工商,餐飲管理科
542,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S59D6420C9,甄選入學,甄選一般生,餐旅群,406,台中縣私立僑泰高中,觀光事業科
543,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0629DD8B8,甄選入學,甄選一般生,餐旅群,320,桃園縣私立育達高中,餐飲管理科
544,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S27632CE53,甄選入學,甄選一般生,餐旅群,820,高雄縣國立鳳山商工,觀光事業科
545,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4FE00528A,甄選入學,甄選一般生,餐旅群,510,彰化縣國立溪湖高中,綜合高中部
546,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S77030A9A5,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
547,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2CEBB5C08,甄選入學,甄選一般生,電機與電子群資電類,981,花蓮縣國立花蓮高工,電子科
548,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S96AF31724,甄選入學,甄選一般生,商管群,720,台南市私立長榮高中,國際貿易科
549,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC08DB3D6A,甄選入學,甄選一般生,商管群,510,彰化縣國立員林家商,國際貿易科
550,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4948D4F47,甄選入學,甄選一般生,商管群,655,雲林縣國立斗六家商,國際貿易科
551,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S7395F1170,甄選入學,甄選一般生,商管群,718,台南市國立台南高商,商業經營科
552,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2048DA3C8,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,資料處理科
553,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S696988FB5,甄選入學,甄選一般生,商管群,428,台中縣國立豐原高商,國際貿易科
554,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE9EDA2C38,甄選入學,甄選一般生,商管群,540,南投縣國立南投高中,電子商務(處理)科
555,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S794464AF7,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
556,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S18564D833,運動績優單招,運動單招生,,727,臺南縣國立曾文農工,綜合高中部
557,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2A0452E64,運動績優單招,運動單招生,,880,澎湖縣國立馬公高中,普通科
558,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S93F72CE46,運動績優單招,運動單招生,,542,彰化縣國立員林農工,普通科
559,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6BA1CF348,運動績優單招,運動單招生,,970,花蓮縣國立花蓮高中,普通科
560,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6A34DCAC4,運動績優單招,運動單招生,,334,桃園縣立大溪高級中學,普通科
561,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S7A4FD8680,運動績優單招,運動單招生,,249,台北市市立復興高中,普通科
562,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0870A503E,運動績優單招,運動單招生,,520,彰化縣立田中高級中學,普通科
563,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S7C4E5408D,運動績優單招,運動單招生,,334,台北市市立景美女中,普通科
564,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3A666A8DE,運動績優單招,運動單招生,,720,屏東縣私立屏榮高級中學,電子科
565,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC62DA352A,運動績優單招,運動單招生,,804,高雄市市立中正高中,普通科
566,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S096CC5034,運動績優單招,運動單招生,,508,彰化縣國立員林農工,普通科
567,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCC01C890A,運動績優單招,運動單招生,,334,桃園縣立大溪高級中學,普通科
568,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE759408DE,運動績優單招,運動單招生,,830,高雄市市立中正高中,普通科
569,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S66A91EF2D,聯合登記分發,聯登一般生,商管群,242,基隆市國立基隆商工,資料處理科
570,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SBB2CB33C5,聯合登記分發,聯登一般生,商管群,306,新竹市國立新竹高商,商用資訊科
571,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SEBDC7BA07,聯合登記分發,聯登一般生,商管群,406,台中縣國立豐原高商,國際貿易科
572,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S757A737EA,聯合登記分發,聯登一般生,商管群,406,台中市國立台中家商,資料處理科
573,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2991DB8EF,聯合登記分發,聯登一般生,商管群,651,雲林縣國立北港高中,資料處理科
574,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S4717ABC2B,聯合登記分發,聯登一般生,商管群,722,台南市國立台南高商,商業經營科
575,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S588F85AF0,聯合登記分發,聯登一般生,餐旅群,423,台中市國立台中高農,觀光事業科
576,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S611C8E712,繁星推甄,繁星生,電機與電子群電機類,976,花蓮縣國立光復商工,電子科
577,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA5CD189F9,技優甄審,技優生,電機類,714,臺南縣國立新化高工,電機科
578,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3E1316F3B,技優甄審,技優生,電機類,338,桃園縣私立大興高級中學,電機科
579,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE1AF68B2C,技優甄審,技優生,電機類,408,台中市私立嶺東高中,電子科
580,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S724831469,技優甄審,技優生,電機類,324,桃園縣私立治平高中,電機科
581,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S57C36C1B9,技優甄審,技優生,電機類,330,桃園縣私立新興高中,資訊科
582,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2EEE18C17,技優甄審,技優生,電機類,428,台中縣國立東勢高工,電機科
583,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3E6E3664B,甄選入學,甄選一般生,電機與電子群資電類,306,新竹縣國立關西高中,綜合高中部
584,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SAD2344B93,甄選入學,甄選一般生,電機與電子群資電類,236,台北縣私立中華高中,資訊科
585,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S952B4834F,甄選入學,甄選一般生,電機與電子群資電類,238,台北縣私立中華高中,資訊科
586,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S81A45E7A1,甄選入學,甄選一般生,電機與電子群資電類,434,台中市私立嶺東高中,資訊科
587,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA75A7E688,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,綜合高中部
588,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S961F42E97,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立新興高中,資訊科
589,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8985EA332,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,電子科
590,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE1BEE3023,甄選入學,甄選一般生,電機與電子群資電類,637,雲林縣國立西螺農工,綜合高中部
591,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S85E9BAD8B,甄選入學,甄選一般生,電機與電子群資電類,712,臺南縣國立新化高工,資訊科
592,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S31F83117E,甄選入學,甄選一般生,電機與電子群資電類,263,宜蘭縣國立羅東高工,電機科
593,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S604552F57,甄選入學,甄選一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,電機科
594,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S88EFB28AD,甄選入學,甄選一般生,電機與電子群資電類,268,宜蘭縣國立羅東高工,電機科
595,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1D94A20FD,甄選入學,甄選一般生,電機與電子群資電類,261,宜蘭縣國立羅東高工,電機科
596,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S474C5D71F,甄選入學,甄選一般生,電機與電子群資電類,717,臺南縣國立台南高工,電子科
597,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5585B1A2C,甄選入學,甄選一般生,電機與電子群電機類,600,嘉義市國立嘉義高工,電機科
598,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S62F039451,甄選入學,甄選一般生,電機與電子群電機類,812,高雄市市立中正高工,冷凍空調科
599,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S623D7C12A,甄選入學,甄選一般生,電機與電子群電機類,242,台北縣國立泰山高中,電機科
600,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S61159618D,甄選入學,甄選一般生,電機與電子群電機類,310,新竹縣私立忠信高中,綜合高中部
601,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4A09FDACB,甄選入學,甄選一般生,電機與電子群電機類,826,高雄市市立中正高工,電機科
602,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4141AA61F,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
603,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7EC8D985D,甄選入學,甄選一般生,電機與電子群電機類,806,高雄市市立中正高工,電機科
604,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SB3D5A543F,甄選入學,甄選一般生,電機與電子群電機類,302,新竹縣私立內思高工,電機科
605,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S85334A830,甄選入學,甄選一般生,電機與電子群電機類,220,台北市市立南港高工,冷凍空調科
606,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SECFB34F6E,甄選入學,甄選一般生,電機與電子群電機類,360,苗栗縣國立苗栗農工,電機科
607,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S6388A9B9C,甄選入學,甄選一般生,電機與電子群電機類,116,台北市市立木柵高工,電機科
608,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S85266A39C,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
609,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S756A10E84,甄選入學,甄選一般生,電機與電子群電機類,730,臺南縣國立新營高工,電機科
610,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3EA1EF037,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
611,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD422B2662,甄選入學,甄選一般生,電機與電子群電機類,351,新竹縣私立忠信高中,綜合高中部
612,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3EB3DF789,甄選入學,離島地區,電機與電子群資電類,884,澎湖縣國立澎湖海事高職,資訊科
613,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SADC64355A,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
614,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S58A2CA3D5,身心障礙甄試,身心障礙生,,104,台北市市立大安高工,冷凍空調科
615,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2CD8C1A32,聯合登記分發,聯登一般生,動力機械群,241,台北市市立松山工農,汽車科
616,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S336A67368,聯合登記分發,聯登一般生,動力機械群,337,桃園縣國立桃園農工,生物產業機電科
617,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC5F10324F,聯合登記分發,聯登一般生,動力機械群,407,台中縣國立沙鹿高工,汽車科
618,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S067379349,聯合登記分發,聯登一般生,動力機械群,711,台南市私立南英商工,汽車科
619,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2219653A4,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
620,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SCAC2219AA,聯合登記分發,聯登一般生,電機與電子群電機類,508,彰化縣國立彰化師大附屬高工,電機科
621,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S15E22DE66,聯合登記分發,聯登一般生,電機與電子群電機類,510,彰化縣國立員林崇實高級工業職業學校,電機空調科
622,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S626420E55,聯合登記分發,聯登一般生,電機與電子群電機類,710,臺南縣國立新化高工,電機科
623,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S22664480C,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,控制科
624,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SED4CDACB8,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立中正高工,電機科
