序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
472,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S8ED143D50,甄選入學,甄選一般生,餐旅類,406,台中縣國立霧峰農工,餐飲管理科
473,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3AA175461,甄選入學,甄選一般生,電機與電子群資電類,401,台中市私立嶺東高中,電子科
474,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6CDE0D3A0,甄選入學,甄選一般生,商管群,540,南投縣國立南投高商,商業經營科
475,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S1A7E58845,甄選入學,甄選一般生,商管群,557,南投縣國立竹山高中,國際貿易科
476,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S382C94B97,甄選入學,甄選一般生,商管群,600,嘉義市國立嘉義高商,國際貿易科
477,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S209F9469B,甄選入學,甄選一般生,商管群,708,台南市國立台南高商,商業經營科
478,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE27CD319D,甄選入學,甄選一般生,商管群,112,台北市市立松山家商,會計事務科
479,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S2DE79108A,甄選入學,甄選一般生,商管群,600,嘉義市國立嘉義高商,國際貿易科
480,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S924510474,繁星推甄,繁星生,商管群,720,臺南縣私立陽明工商,商業經營科
481,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S9C41235E4,聯合登記分發,聯登一般生,商管群,247,台北縣國立三重商工,資料處理科
482,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S210EF8D4C,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢家商,資料處理科
483,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA2BC6A3C6,聯合登記分發,聯登一般生,商管群,401,台中縣私立僑泰高中,應用英語科
484,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE96CF7FD1,聯合登記分發,聯登一般生,商管群,413,南投縣國立草屯商工,資料處理科
485,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SADA681524,聯合登記分發,聯登一般生,商管群,744,臺南縣國立新化高工,電機科
486,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S867F8EF5B,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,商業經營科
487,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SCF83D7B69,聯合登記分發,聯登一般生,商管群,265,宜蘭縣國立羅東高商,資料處理科
488,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S38AEE8F68,甄選入學,離島地區,電機與電子群資電類,885,澎湖縣國立澎湖海事高職,電子科
489,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD8143EB15,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣國立楊梅高中,資訊科
490,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE415FFBB8,甄選入學,甄選一般生,電機與電子群資電類,710,台南市私立長榮高中,電機科
491,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SADAF168A3,甄選入學,甄選一般生,電機與電子群資電類,500,彰化縣國立秀水高工,電機科
492,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S460D0807B,甄選入學,甄選一般生,電機與電子群資電類,235,台北縣國立淡水商工,資訊科
493,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S29558DEE6,甄選入學,甄選一般生,電機與電子群資電類,811,高雄市市立海青工商,電子科
494,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S780610366,甄選入學,甄選一般生,電機與電子群資電類,239,台北縣鶯歌工商,資訊科
495,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5B28A32A3,甄選入學,甄選一般生,電機與電子群資電類,300,新竹市私立磐石高中,電機科
496,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBF474F279,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣私立治平高中,電機科
497,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA3DB54739,甄選入學,甄選一般生,電機與電子群資電類,721,臺南縣國立台南高工,電子科
498,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9AA53B531,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立育達高中,資訊科
499,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA733A7016,甄選入學,甄選一般生,電機與電子群資電類,303,新竹縣私立內思高工,電機科
500,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0E9E4AC56,甄選入學,甄選一般生,電機與電子群電機類,201,基隆市私立二信高中,電機科
501,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9494E90F5,甄選入學,甄選一般生,電機與電子群電機類,205,基隆市私立二信高中,電機科
502,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2540727EB,甄選入學,甄選一般生,電機與電子群電機類,654,雲林縣國立北港農工,電機科
503,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF276E37DF,甄選入學,甄選一般生,電機與電子群電機類,913,屏東縣國立屏東高工,電機科
504,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE8D273B62,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
505,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S17BDBB698,聯合登記分發,聯登一般生,動力機械群,506,彰化縣國立鹿港高中,汽車科
506,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S64728D84E,聯合登記分發,聯登一般生,動力機械群,970,花蓮縣國立花蓮高工,汽車科
507,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SFE0CB3A04,聯合登記分發,聯登一般生,動力機械群,973,花蓮縣國立花蓮高工,汽車科
508,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBD2CEC4D3,聯合登記分發,聯登一般生,電機與電子群電機類,244,台北市市立松山工農,電機科
509,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE04A9E00C,聯合登記分發,聯登一般生,電機與電子群電機類,238,台北縣國立泰山高中,電機科
510,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2AD29F772,聯合登記分發,聯登一般生,電機與電子群電機類,238,台北縣國立泰山高中,電機科
511,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC50E47F7B,聯合登記分發,聯登一般生,電機與電子群電機類,242,台北縣國立泰山高中,電機科
512,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S79F707753,聯合登記分發,聯登一般生,電機與電子群電機類,300,新竹市私立磐石高中,電機科
513,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S313578CB1,聯合登記分發,聯登一般生,電機與電子群電機類,302,苗栗縣國立苗栗農工,電機科
514,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA40B8D119,聯合登記分發,原住民,電機與電子群電機類,402,台中市國立台中高工,冷凍空調技術科
515,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S953DEC67E,聯合登記分發,聯登一般生,電機與電子群電機類,402,台中縣國立霧峰農工,電機科
516,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2E9398F9E,聯合登記分發,聯登一般生,電機與電子群電機類,413,台中縣國立霧峰農工,電機科
517,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1497D7E7B,聯合登記分發,聯登一般生,電機與電子群電機類,513,彰化縣國立永靖高工,電機科
518,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA846DF8D9,聯合登記分發,聯登一般生,電機與電子群電機類,608,嘉義市國立嘉義高工,電機空調科
519,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3EB5634E3,聯合登記分發,聯登一般生,電機與電子群電機類,600,嘉義縣國立民雄農工,電機科
520,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9C03074CE,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立中正高工,電機科
521,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBF23DE53D,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立高雄高工,冷凍空調科
522,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2D6DA2D6C,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄市市立高雄高工,冷凍空調科
523,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S76033217A,聯合登記分發,聯登一般生,電機與電子群電機類,268,宜蘭縣國立羅東高工,電機科
524,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SFE400F5C4,聯合登記分發,聯登一般生,電機與電子群資電類,203,基隆市國立基隆海事,資訊科
525,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S10787FA8E,聯合登記分發,聯登一般生,電機與電子群資電類,222,台北市私立景文高中,資訊科
526,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SED0DF3A7A,聯合登記分發,聯登一般生,電機與電子群資電類,116,台北市私立景文高中,資訊科
527,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SB0DD1CFA5,聯合登記分發,聯登一般生,電機與電子群資電類,223,台北市私立景文高中,資訊科
528,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2E11CFA91,聯合登記分發,聯登一般生,電機與電子群資電類,243,台北縣國立泰山高中,電子科
529,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE637EDB1A,聯合登記分發,聯登一般生,電機與電子群資電類,241,台北縣國立泰山高中,電子科
530,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2EB7C61C5,聯合登記分發,聯登一般生,電機與電子群資電類,334,桃園縣私立新興高中,電子科
531,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S99CE4BDDC,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立內思高工,電機科
532,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBEAA813C3,聯合登記分發,聯登一般生,電機與電子群資電類,413,台中市國立台中高工,電子科
533,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S614B2FEED,聯合登記分發,聯登一般生,電機與電子群資電類,640,雲林縣國立虎尾農工,電機科
534,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5C42A7D59,聯合登記分發,聯登一般生,電機與電子群資電類,718,臺南縣國立台南高工,電子科
535,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S069BE6DBA,聯合登記分發,聯登一般生,電機與電子群資電類,829,高雄市市立高雄高工,冷凍科
536,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SD03630B95,聯合登記分發,聯登一般生,電機與電子群資電類,806,高雄市市立高雄高工,冷凍科
537,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S852CC13E8,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄縣私立中山工商,資訊科
538,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1F1A80766,聯合登記分發,聯登一般生,電機與電子群資電類,893,金門縣國立金門農工,電機科
539,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S81E80D576,技優甄審,技優生,商管群,333,桃園縣私立新興高中,資料處理科
540,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA8676A3AE,甄選入學,離島地區,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
541,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S97BE5C3D4,甄選入學,離島地區,商管群,884,澎湖縣國立澎湖海事高職,航運管理科
542,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF26B0513E,甄選入學,甄選一般生,商管群,260,宜蘭縣國立頭城家商,資料處理科
543,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC6646DE42,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
544,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S589F24691,甄選入學,甄選一般生,商管群,711,臺南縣國立新豐高中,綜合高中部
545,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3494DFBF0,甄選入學,甄選一般生,商管群,337,桃園縣私立新興高中,商業經營科
546,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8E8305EBB,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,商業經營科
547,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6EBBCBE46,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
548,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD132B9ECA,甄選入學,甄選一般生,商管群,807,高雄縣國立鳳山商工,商業經營科
549,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S4E01ED211,甄選入學,甄選一般生,商管群,807,高雄縣國立鳳山商工,國際貿易科
550,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S19EA929E3,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
551,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S1F0D01874,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
552,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S811426CC5,甄選入學,甄選一般生,商管群,885,澎湖縣國立馬公高中,商業經營科
553,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S47EDAF43D,甄選入學,甄選一般生,商管群,201,基隆市私立二信高中,應用英語科
554,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S41387876E,甄選入學,甄選一般生,商管群,702,台南市國立台南高商,商業經營科
555,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SAED46E355,甄選入學,甄選一般生,商管群,600,嘉義市國立華南高商,國際貿易科
556,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF592A6150,甄選入學,甄選一般生,商管群,426,台中縣國立豐原高商,資料處理科
557,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7B550F10C,甄選入學,甄選一般生,商管群,330,桃園縣私立振聲高中,電子商務(處理)科
558,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S11680A882,甄選入學,甄選一般生,商管群,330,桃園縣私立振聲高中,電子商務(處理)科
559,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S418CBF79F,甄選入學,甄選一般生,商管群,802,高雄市立楠梓高中,綜合高中部
560,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S688380206,甄選入學,甄選一般生,商管群,710,臺南縣國立曾文家商,資料處理科
561,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S9F7013647,甄選入學,甄選一般生,商管群,703,台南市國立台南高商,商業經營科
562,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S95CC565AD,甄選入學,甄選一般生,商管群,612,嘉義市國立華南高商,電子商務(處理)科
563,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7593739E4,甄選入學,甄選一般生,商管群,420,台中縣國立豐原高商,商業經營科
564,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S1A90D2EFB,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
565,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S4FCE6E1C2,甄選入學,甄選一般生,外語群英語類,320,桃園縣私立新興高中,應用英語科
566,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SCFBEB6BF9,甄選入學,甄選一般生,外語群英語類,541,南投縣國立南投高中,應用英語科
567,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S236CB86B2,繁星推甄,繁星生,商管群,540,南投縣國立南投高商,商業經營科
568,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA7E610A8A,繁星推甄,繁星生,商管群,806,高雄市私立復華高中,電子商務(處理)科
569,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S892BE4AC4,聯合登記分發,聯登一般生,商管群,221,台北市市立大安高工,冷凍空調科
570,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S78D677D99,聯合登記分發,聯登一般生,商管群,104,台北市市立內湖高工,電子科
571,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD927986A0,聯合登記分發,聯登一般生,商管群,111,台北市幼華高級中學,電子商務(處理)科
572,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE498E2C2B,聯合登記分發,聯登一般生,商管群,300,苗栗縣國立苗栗高商,國際貿易科
573,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S239502B74,聯合登記分發,聯登一般生,商管群,421,苗栗縣國立卓蘭高級中等學校,電子商務(處理)科
574,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8F9A6C3BB,聯合登記分發,聯登一般生,商管群,510,彰化縣私立文興高中,綜合高中部
575,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SCE00ADBF3,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,電子商務(處理)科
576,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S981BC30B7,聯合登記分發,聯登一般生,商管群,813,高雄市市立海青工商,會計事務科
577,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF5820985F,聯合登記分發,聯登一般生,商管群,932,屏東縣國立東港海事,航運管理科
578,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S50E886E32,聯合登記分發,聯登一般生,外語群英語類,303,新竹市私立光復高中,綜合高中部
