序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
469,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SA577404AF,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,餐飲管理科
470,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE4C699F84,甄選入學,甄選一般生,餐旅群,407,台中縣私立明道高中,餐飲管理科
471,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S71A68355E,甄選入學,甄選一般生,餐旅群,403,台中縣私立僑泰高中,觀光事業科
472,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S78A462D17,甄選入學,甄選一般生,餐旅群,830,高雄縣私立中山工商,餐飲管理科
473,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SF525A11F2,甄選入學,甄選一般生,餐旅群,436,台中市私立嶺東高中,觀光事業科
474,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S96EEFEE6C,甄選入學,甄選一般生,餐旅群,406,台中市私立新民高中,觀光事業科
475,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S6D4CE2E19,甄選入學,甄選一般生,餐旅群,304,新竹市私立光復高中,觀光事業科
476,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S43AB95B6C,甄選入學,甄選一般生,餐旅群,300,新竹市私立光復高中,觀光事業科
477,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S7629E8B86,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
478,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC9216A201,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
479,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0F604A634,甄選入學,甄選一般生,商管群,111,台北市私立泰北中學,應用外語科(日文)
480,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S98720D5C9,甄選入學,甄選一般生,商管群,630,雲林縣國立土庫商工,資料處理科
481,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE746AE8EE,甄選入學,甄選一般生,商管群,508,,
482,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB67B8805E,甄選入學,甄選一般生,商管群,110,台北市市立松山工農,化工科
483,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3914EC9E6,甄選入學,甄選一般生,商管群,361,苗栗縣國立苗栗高商,應用外語科
484,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB4A98D4F9,甄選入學,甄選一般生,商管群,324,桃園縣國立中壢高商,國際貿易科
485,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S75F5FCB10,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
486,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S819F49BCC,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
487,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S021C0F93A,運動績優單招,一般生,,510,彰化縣立和美高級中學,普通科
488,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S81E6B4D6A,運動績優單招,一般生,,248,台北縣國立泰山高中,普通科
489,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB8C659F84,運動績優單招,一般生,,269,宜蘭縣立慈心華德福教育實驗高級中學,普通科
490,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S63D6D51D8,運動績優單招,一般生,,330,台北市市立復興高中,普通科
491,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SD50EF7F75,運動績優單招,一般生,,504,彰化縣立和美高級中學,普通科
492,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0C1002E8C,運動績優單招,一般生,,880,澎湖縣國立馬公高中,普通科
493,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC742292F3,運動績優單招,一般生,,975,花蓮縣國立花蓮高中,普通科
494,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S08ED8CA73,運動績優單招,一般生,,540,南投縣國立水里商工,普通科
495,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S5DDCF93D2,運動績優單招,一般生,,433,台中縣國立大甲高中,普通科
496,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S35D2C149B,運動績優單招,一般生,,222,基隆市國立基隆海事,漁業科
497,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SB5570EB52,運動績優單招,一般生,,880,澎湖縣國立澎湖海事高職,航海科
498,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S893110957,運動績優單招,一般生,,247,台北縣國立三重商工,板金科
499,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SE5A8B7681,運動績優單招,一般生,,235,台北縣國立瑞芳高工,體育班
500,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,SC1E654EF0,運動績優單招,一般生,,220,基隆市國立基隆海事,漁業科
501,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S8884F75A3,聯合登記分發,聯登一般生,商管群,514,彰化縣國立員林家商,商業經營科
502,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S3442EDEB0,聯合登記分發,聯登一般生,商管群,652,雲林縣國立北港高中,商業經營科
503,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S68DAE0BBC,聯合登記分發,聯登一般生,商管群,261,宜蘭縣國立宜蘭高商,資料處理科
504,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,S0A68ADCAF,運動績優甄試,運動績優生,不分類別,643,雲林縣私立義峰高中,餐飲管理科
505,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7AA17C61B,繁星推甄,繁星生,電機與電子群電子類,730,臺南縣國立新營高工,電機科
506,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA721DDCC3,技優甄審,技優生,電機類,885,桃園縣私立治平高中,電機科
507,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3AB3E96B0,技優甄審,技優生,電機類,337,桃園縣私立大興高級中學,電機科
508,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE9A228BC8,技優甄審,技優生,電機類,270,宜蘭縣國立羅東高工,電機科
509,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC5ADFCBC7,技優甄審,技優生,電機類,205,基隆市國立基隆商工,電機科
510,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC98D1DFE9,技優甄審,技優生,電機類,114,台北市市立內湖高工,冷凍空調科
511,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S27CF0E586,甄選入學,甄選一般生,電機與電子群資電類,830,高雄縣私立中山工商,電子科
512,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S52A59AB97,甄選入學,甄選一般生,電機與電子群資電類,800,高雄縣私立中山工商,電子科
513,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S04B6E5A4E,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
514,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF021CD908,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
515,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S73FD348F3,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
516,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S08A7F4474,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立新興高中,電子科
517,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S296E11861,甄選入學,甄選一般生,電機與電子群資電類,412,台中市私立光華高工,電子科
518,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S473AEAED7,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
519,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S6958FA734,甄選入學,甄選一般生,電機與電子群資電類,403,台中市國立台中高工,電機科
520,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7A8CBE7DB,甄選入學,甄選一般生,電機與電子群資電類,269,宜蘭縣國立羅東高工,電子科
521,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5785F5D13,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
522,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9F6C5E4FD,甄選入學,甄選一般生,電機與電子群電機類,702,臺南縣國立新化高工,電機科
523,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1F3018263,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
524,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S86AE1B1F1,甄選入學,甄選一般生,電機與電子群電機類,832,高雄市市立中正高工,電機科
525,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S91C95AF00,甄選入學,甄選一般生,電機與電子群電機類,515,彰化縣國立員林崇實高級工業職業學校,電機空調科
526,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S17DFA5631,甄選入學,甄選一般生,電機與電子群電機類,269,宜蘭縣國立羅東高工,電機科
527,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S8E11D3392,甄選入學,甄選一般生,電機與電子群電機類,540,南投縣國立南投高中,電機科
528,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF1797FBC6,甄選入學,甄選一般生,電機與電子群電機類,353,苗栗縣國立苗栗農工,電機科
529,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SE1AA6C4DB,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
530,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5F873DFB2,甄選入學,甄選一般生,電機與電子群電機類,727,北門農工,電機科
531,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9A30515B8,甄選入學,甄選一般生,電機與電子群電機類,840,高雄市市立中正高工,電機科
532,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SEA9950F07,甄選入學,甄選一般生,電機與電子群電機類,412,南投縣國立南投高中,電機科
533,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S78D8056C7,聯合登記分發,聯登一般生,動力機械群,640,雲林縣國立西螺農工,汽車科
534,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S59509F777,聯合登記分發,聯登一般生,動力機械群,704,臺南縣國立台南高工,汽車科
535,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S9E70F0612,聯合登記分發,聯登一般生,動力機械群,802,高雄市市立中正高工,汽車科
536,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF53C7A54A,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立木柵高工,電子科
537,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0AF3E3BC4,聯合登記分發,聯登一般生,電機與電子群電機類,508,彰化縣國立彰化師大附屬高工,電機科
538,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S7CB497B81,聯合登記分發,聯登一般生,電機與電子群電機類,528,彰化縣國立秀水高工,電機科
539,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S593C1E43C,聯合登記分發,聯登一般生,電機與電子群電機類,632,雲林縣國立虎尾農工,電機科
540,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S289F1A1D6,聯合登記分發,聯登一般生,電機與電子群電機類,622,嘉義縣國立民雄農工,電機科
541,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0FC58D957,聯合登記分發,聯登一般生,電機與電子群電機類,709,北門農工,電機科
542,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S0125DACAC,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
543,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S39A394EF4,聯合登記分發,聯登一般生,電機與電子群電機類,831,高雄市市立中正高工,電機科
544,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SBD4577718,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立高雄高工,電機科
545,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SB70DAFFFC,聯合登記分發,聯登一般生,電機與電子群資電類,110,台北市市立內湖高工,控制科
546,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S218050FFB,聯合登記分發,聯登一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
547,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SC899A221C,聯合登記分發,聯登一般生,電機與電子群資電類,324,桃園縣私立治平高中,資訊科
548,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SF792B625B,聯合登記分發,聯登一般生,電機與電子群資電類,320,桃園縣私立啟英高中,資訊科
549,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SB609EAAC6,聯合登記分發,聯登一般生,電機與電子群資電類,800,高雄市市立中正高工,電機科
550,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S4E2CA69ED,聯合登記分發,聯登一般生,電機與電子群資電類,806,高雄市市立高雄高工,電機科
551,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1D915B65C,聯合登記分發,聯登一般生,電機與電子群資電類,804,高雄縣私立中山工商,電子科
552,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S3BB90D38C,聯合登記分發,聯登一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,電子科
553,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB2A259D73,甄選入學,甄選一般生,商管群,324,桃園縣私立治平高中,電子商務(處理)科
554,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S34AFD3BB0,甄選入學,甄選一般生,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
555,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S416B3F01B,甄選入學,甄選一般生,商管群,260,宜蘭縣國立宜蘭高商,國際貿易科
556,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S86EBABDB8,甄選入學,甄選一般生,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
557,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S168C32A20,甄選入學,甄選一般生,商管群,648,雲林縣國立北港高中,商業經營科
558,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SCB39A4821,甄選入學,甄選一般生,商管群,220,台北縣鶯歌工商,資料處理科
559,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE38A62BB3,甄選入學,甄選一般生,商管群,112,台北市市立松山家商,商業經營科
560,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S9B5DF4763,甄選入學,甄選一般生,商管群,324,桃園縣私立育達高中,會計事務科
561,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF1740ED06,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
562,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S728A94670,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
563,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S12B313F84,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
564,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF27670C24,甄選入學,甄選一般生,商管群,337,桃園縣私立新興高中,商業經營科
565,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S85DE53DAA,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
566,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S79EC1D539,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
567,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC41145EAE,甄選入學,甄選一般生,商管群,324,桃園縣私立新興高中,資料處理科
568,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S06C5764BF,甄選入學,甄選一般生,商管群,427,台中市私立嶺東高中,國際貿易科
569,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S77BB037CD,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
570,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3EF1D8432,甄選入學,甄選一般生,商管群,239,台北縣鶯歌工商,資料處理科
571,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC6126629A,甄選入學,甄選一般生,商管群,703,台南市光華高級中學,商業經營科
572,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5E2A5B14E,甄選入學,甄選一般生,商管群,702,北門農工,電子商務(處理)科
573,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SBC70EE4D4,甄選入學,中低/低收入戶生,商管群,885,澎湖縣國立馬公高中,商業經營科
574,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2FE625762,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,商業經營科
575,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SDD92CDD64,聯合登記分發,聯登一般生,商管群,105,台北縣國立三重商工,商業經營科
576,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S375CABB8A,聯合登記分發,聯登一般生,商管群,337,桃園縣私立新興高中,資料處理科
577,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7A8255762,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,商業經營科
578,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6E58A198D,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,資料處理科
579,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3E5C57874,聯合登記分發,聯登一般生,商管群,328,桃園縣國立中壢高商,國際貿易科
580,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8FE5AD24F,聯合登記分發,聯登一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,資料處理科
581,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SDB9831DF9,聯合登記分發,聯登一般生,商管群,540,台中市國立台中家商,商業經營科
582,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SACF4693F1,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,國際貿易科
583,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S053705095,聯合登記分發,聯登一般生,商管群,526,彰化縣國立員林家商,商業經營科
584,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3478DA288,聯合登記分發,聯登一般生,商管群,511,彰化縣國立二林工商,綜合高中部
585,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S572AEB86E,聯合登記分發,聯登一般生,商管群,718,台南市私立長榮高中,國際貿易科
586,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S1564548E5,聯合登記分發,聯登一般生,商管群,806,高雄市市立高雄高商,商業經營科
587,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA4F8CD973,聯合登記分發,聯登一般生,商管群,830,高雄市市立高雄高商,國際貿易科
588,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6AD0EB517,聯合登記分發,聯登一般生,商管群,840,高雄縣國立鳳山商工,會計事務科
589,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8A9ECB43B,聯合登記分發,聯登一般生,外語群英語類,247,台北市市立松山家商,應用外語科(英文)
590,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2C3F309CC,聯合登記分發,聯登一般生,外語群英語類,330,桃園縣私立新興高中,應用外語科(英文)
